"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","0-DogfoodNameComparatorJaccard-record1Value","0-DogfoodNameComparatorJaccard-record2Value","0-DogfoodNameComparatorJaccard-record1PreprocessedValue","0-DogfoodNameComparatorJaccard-record2PreprocessedValue","0-DogfoodNameComparatorJaccard-similarity","0-DogfoodNameComparatorJaccard-postproccesedSimilarity","1-DogfoodComparatorMongeElkan-record1Value","1-DogfoodComparatorMongeElkan-record2Value","1-DogfoodComparatorMongeElkan-record1PreprocessedValue","1-DogfoodComparatorMongeElkan-record2PreprocessedValue","1-DogfoodComparatorMongeElkan-similarity","1-DogfoodComparatorMongeElkan-postproccesedSimilarity","2-DogfoodComparatorMongeElkanTfIdf-record1Value","2-DogfoodComparatorMongeElkanTfIdf-record2Value","2-DogfoodComparatorMongeElkanTfIdf-record1PreprocessedValue","2-DogfoodComparatorMongeElkanTfIdf-record2PreprocessedValue","2-DogfoodComparatorMongeElkanTfIdf-similarity","2-DogfoodComparatorMongeElkanTfIdf-postproccesedSimilarity"
"WekaMatchingRule","dog_063","petnutritioncenter_042","0.75",,"Taste Of The Wild Southwest Canyon Dog Food 14lb","Blue Buffalo BLUE Wilderness Rocky Mountain Recipe Grain Free Senior Red Meat Dinner Canned Dog Food","Taste Of The Wild Southwest Canyon Dog Food 14lb","Blue Buffalo BLUE Wilderness Rocky Mountain Recipe Grain Free Senior Red Meat Dinner Canned Dog Food","0.08695652173913043","0.08695652173913043","Taste Of The Wild Southwest Canyon Dog Food 14lb","Blue Buffalo BLUE Wilderness Rocky Mountain Recipe Grain Free Senior Red Meat Dinner Canned Dog Food","Taste Of The Wild Southwest Canyon Dog Food 14lb","Blue Buffalo BLUE Wilderness Rocky Mountain Recipe Grain Free Senior Red Meat Dinner Canned Dog Food","0.25833333333333336","0.25833333333333336","Taste Of The Wild Southwest Canyon Dog Food 14lb","Blue Buffalo BLUE Wilderness Rocky Mountain Recipe Grain Free Senior Red Meat Dinner Canned Dog Food","Taste Of The Wild Southwest Canyon Dog Food 14lb","Blue Buffalo BLUE Wilderness Rocky Mountain Recipe Grain Free Senior Red Meat Dinner Canned Dog Food","0.49670208673103333","0.49670208673103333"
"WekaMatchingRule","petnutritioncenter_112","horseandhound_129","0.75",,"Blue Buffalo Life Protection Large Breed Adult Fish and Oatmeal Recipe Dry Dog Food","Royal Canin Size Health Nutrition X-Small Mature 8+ Dry Dog Food","Blue Buffalo Life Protection Large Breed Adult Fish and Oatmeal Recipe Dry Dog Food","Royal Canin Size Health Nutrition X-Small Mature 8+ Dry Dog Food","0.13043478260869565","0.13043478260869565","Blue Buffalo Life Protection Large Breed Adult Fish and Oatmeal Recipe Dry Dog Food","Royal Canin Size Health Nutrition X-Small Mature 8+ Dry Dog Food","Blue Buffalo Life Protection Large Breed Adult Fish and Oatmeal Recipe Dry Dog Food","Royal Canin Size Health Nutrition X-Small Mature 8+ Dry Dog Food","0.203125","0.203125","Blue Buffalo Life Protection Large Breed Adult Fish and Oatmeal Recipe Dry Dog Food","Royal Canin Size Health Nutrition X-Small Mature 8+ Dry Dog Food","Blue Buffalo Life Protection Large Breed Adult Fish and Oatmeal Recipe Dry Dog Food","Royal Canin Size Health Nutrition X-Small Mature 8+ Dry Dog Food","0.49111327329601373","0.49111327329601373"
"WekaMatchingRule","dog_063","petnutritioncenter_043","0.75",,"Taste Of The Wild Southwest Canyon Dog Food 14lb","Blue Buffalo BLUE Wilderness Rocky Mountain Recipe Puppy Red Meat Dry Dog Food","Taste Of The Wild Southwest Canyon Dog Food 14lb","Blue Buffalo BLUE Wilderness Rocky Mountain Recipe Puppy Red Meat Dry Dog Food","0.1","0.1","Taste Of The Wild Southwest Canyon Dog Food 14lb","Blue Buffalo BLUE Wilderness Rocky Mountain Recipe Puppy Red Meat Dry Dog Food","Taste Of The Wild Southwest Canyon Dog Food 14lb","Blue Buffalo BLUE Wilderness Rocky Mountain Recipe Puppy Red Meat Dry Dog Food","0.19583333333333333","0.19583333333333333","Taste Of The Wild Southwest Canyon Dog Food 14lb","Blue Buffalo BLUE Wilderness Rocky Mountain Recipe Puppy Red Meat Dry Dog Food","Taste Of The Wild Southwest Canyon Dog Food 14lb","Blue Buffalo BLUE Wilderness Rocky Mountain Recipe Puppy Red Meat Dry Dog Food","0.540115299762039","0.540115299762039"
"WekaMatchingRule","dog_046","petnutritioncenter_025","0.75",,"Taste Of The Wild High Prairie Dry Dog Food 5lb","Blue Buffalo BLUE Freedom Grain Free Grillers Hearty Beef Dinner Canned Dog Food","Taste Of The Wild High Prairie Dry Dog Food 5lb","Blue Buffalo BLUE Freedom Grain Free Grillers Hearty Beef Dinner Canned Dog Food","0.09523809523809523","0.09523809523809523","Taste Of The Wild High Prairie Dry Dog Food 5lb","Blue Buffalo BLUE Freedom Grain Free Grillers Hearty Beef Dinner Canned Dog Food","Taste Of The Wild High Prairie Dry Dog Food 5lb","Blue Buffalo BLUE Freedom Grain Free Grillers Hearty Beef Dinner Canned Dog Food","0.19148936170212766","0.19148936170212766","Taste Of The Wild High Prairie Dry Dog Food 5lb","Blue Buffalo BLUE Freedom Grain Free Grillers Hearty Beef Dinner Canned Dog Food","Taste Of The Wild High Prairie Dry Dog Food 5lb","Blue Buffalo BLUE Freedom Grain Free Grillers Hearty Beef Dinner Canned Dog Food","0.5178810264682011","0.5178810264682011"
"WekaMatchingRule","megapet_106","zoobio_022","0.75",,"Taste of the Wild Grain Free Canine Small Breed Appalachian Valley 2kg Dry Dog Food","Hill's Science Plan Canine Adult Advanced Fitness Mini Chicken 2.5 kg","Taste of the Wild Grain Free Canine Small Breed Appalachian Valley 2kg Dry Dog Food","Hill's Science Plan Canine Adult Advanced Fitness Mini Chicken 2.5 kg","0.11538461538461539","0.11538461538461539","Taste of the Wild Grain Free Canine Small Breed Appalachian Valley 2kg Dry Dog Food","Hill's Science Plan Canine Adult Advanced Fitness Mini Chicken 2.5 kg","Taste of the Wild Grain Free Canine Small Breed Appalachian Valley 2kg Dry Dog Food","Hill's Science Plan Canine Adult Advanced Fitness Mini Chicken 2.5 kg","0.15942028985507245","0.15942028985507245","Taste of the Wild Grain Free Canine Small Breed Appalachian Valley 2kg Dry Dog Food","Hill's Science Plan Canine Adult Advanced Fitness Mini Chicken 2.5 kg","Taste of the Wild Grain Free Canine Small Breed Appalachian Valley 2kg Dry Dog Food","Hill's Science Plan Canine Adult Advanced Fitness Mini Chicken 2.5 kg","0.5570114470428342","0.5570114470428342"
"WekaMatchingRule","megapet_106","zoobio_021","0.75",,"Taste of the Wild Grain Free Canine Small Breed Appalachian Valley 2kg Dry Dog Food","Hill's Science Plan Canine Adult Advanced Fitness Medium with Chicken 12 kg","Taste of the Wild Grain Free Canine Small Breed Appalachian Valley 2kg Dry Dog Food","Hill's Science Plan Canine Adult Advanced Fitness Medium with Chicken 12 kg","0.07407407407407407","0.07407407407407407","Taste of the Wild Grain Free Canine Small Breed Appalachian Valley 2kg Dry Dog Food","Hill's Science Plan Canine Adult Advanced Fitness Medium with Chicken 12 kg","Taste of the Wild Grain Free Canine Small Breed Appalachian Valley 2kg Dry Dog Food","Hill's Science Plan Canine Adult Advanced Fitness Medium with Chicken 12 kg","0.14666666666666667","0.14666666666666667","Taste of the Wild Grain Free Canine Small Breed Appalachian Valley 2kg Dry Dog Food","Hill's Science Plan Canine Adult Advanced Fitness Medium with Chicken 12 kg","Taste of the Wild Grain Free Canine Small Breed Appalachian Valley 2kg Dry Dog Food","Hill's Science Plan Canine Adult Advanced Fitness Medium with Chicken 12 kg","0.5886755832440245","0.5886755832440245"
"WekaMatchingRule","healthypetcenters_023","petnutritioncenter_105","0.75",,"Blue Buffalo Bits Banana and Peanut Butter Natural Crunchy Training Treats for Dogs","Blue Buffalo Large Breed Chicken Canned Dog Food","Blue Buffalo Bits Banana and Peanut Butter Natural Crunchy Training Treats for Dogs","Blue Buffalo Large Breed Chicken Canned Dog Food","0.10526315789473684","0.10526315789473684","Blue Buffalo Bits Banana and Peanut Butter Natural Crunchy Training Treats for Dogs","Blue Buffalo Large Breed Chicken Canned Dog Food","Blue Buffalo Bits Banana and Peanut Butter Natural Crunchy Training Treats for Dogs","Blue Buffalo Large Breed Chicken Canned Dog Food","0.2708333333333333","0.2708333333333333","Blue Buffalo Bits Banana and Peanut Butter Natural Crunchy Training Treats for Dogs","Blue Buffalo Large Breed Chicken Canned Dog Food","Blue Buffalo Bits Banana and Peanut Butter Natural Crunchy Training Treats for Dogs","Blue Buffalo Large Breed Chicken Canned Dog Food","0.5588375965080443","0.5588375965080443"
"WekaMatchingRule","zooplus_007","miscota_001","0.75",,"Hill's Science Plan Adult Large with Chicken","Hill's Adult Advanced Fitness Large Breed Chicken","Hill's Science Plan Adult Large with Chicken","Hill's Adult Advanced Fitness Large Breed Chicken","0.45454545454545453","0.45454545454545453","Hill's Science Plan Adult Large with Chicken","Hill's Adult Advanced Fitness Large Breed Chicken","Hill's Science Plan Adult Large with Chicken","Hill's Adult Advanced Fitness Large Breed Chicken","0.21818181818181817","0.21818181818181817","Taste Of The Wild  SIERRA MTN LAMB 30LB","Taste of the Wild Sierra Mountain Dog Food 30lb","Taste Of The Wild  SIERRA MTN LAMB 30LB","Taste of the Wild Sierra Mountain Dog Food 30lb","0.8151649079545155","0.8151649079545155"
"WekaMatchingRule","petnutritioncenter_112","dog_029","0.7272727272727273",,"Blue Buffalo Life Protection Large Breed Adult Fish and Oatmeal Recipe Dry Dog Food","Blue Buffalo Basic Turkey/Potato Dry Dog Food 24lb","Blue Buffalo Life Protection Large Breed Adult Fish and Oatmeal Recipe Dry Dog Food","Blue Buffalo Basic Turkey/Potato Dry Dog Food 24lb","0.2631578947368421","0.2631578947368421","Blue Buffalo Life Protection Large Breed Adult Fish and Oatmeal Recipe Dry Dog Food","Blue Buffalo Basic Turkey/Potato Dry Dog Food 24lb","Blue Buffalo Life Protection Large Breed Adult Fish and Oatmeal Recipe Dry Dog Food","Blue Buffalo Basic Turkey/Potato Dry Dog Food 24lb","0.412","0.412","Blue Buffalo Life Protection Large Breed Adult Fish and Oatmeal Recipe Dry Dog Food","Blue Buffalo Basic Turkey/Potato Dry Dog Food 24lb","Blue Buffalo Life Protection Large Breed Adult Fish and Oatmeal Recipe Dry Dog Food","Blue Buffalo Basic Turkey/Potato Dry Dog Food 24lb","0.5775220740644864","0.5775220740644864"
"WekaMatchingRule","megapet_066","bigdogworld_017","0.7303370786516854",,"Royal Canin Maxi Puppy 15kg Dry Dog Food","Royal Canin Maxi Puppy 15Kg","Royal Canin Maxi Puppy 15kg Dry Dog Food","Royal Canin Maxi Puppy 15Kg","0.6666666666666666","0.6666666666666666","Royal Canin Maxi Puppy 15kg Dry Dog Food","Royal Canin Maxi Puppy 15Kg","Royal Canin Maxi Puppy 15kg Dry Dog Food","Royal Canin Maxi Puppy 15Kg","1.0","1.0","Royal Canin Maxi Puppy 15kg Dry Dog Food","Royal Canin Maxi Puppy 15Kg","Royal Canin Maxi Puppy 15kg Dry Dog Food","Royal Canin Maxi Puppy 15Kg","0.816496580927726","0.816496580927726"
"WekaMatchingRule","healthypetcenters_085","miscota_137","0.75",,"Blue Buffalo Homestyle Recipe Chicken Dinner with Garden Vegetables and Brown Rice Canned Dog Food","Royal Canin Mini Starter","Blue Buffalo Homestyle Recipe Chicken Dinner with Garden Vegetables and Brown Rice Canned Dog Food","Royal Canin Mini Starter","0.0","0.0","Blue Buffalo Homestyle Recipe Chicken Dinner with Garden Vegetables and Brown Rice Canned Dog Food","Royal Canin Mini Starter","Blue Buffalo Homestyle Recipe Chicken Dinner with Garden Vegetables and Brown Rice Canned Dog Food","Royal Canin Mini Starter","0.21666666666666667","0.21666666666666667","Blue Buffalo Homestyle Recipe Chicken Dinner with Garden Vegetables and Brown Rice Canned Dog Food","Royal Canin Mini Starter","Blue Buffalo Homestyle Recipe Chicken Dinner with Garden Vegetables and Brown Rice Canned Dog Food","Royal Canin Mini Starter","0.27971546389275787","0.27971546389275787"
"WekaMatchingRule","petnutritioncenter_113","horseandhound_128","0.75",,"Blue Buffalo Life Protection Large Breed Adult Healthy Weight Chicken and Brown Rice Recipe Dry Dog Food","Royal Canin Size Health Nutrition X-Small Aging 12+ Dry Dog Food","Blue Buffalo Life Protection Large Breed Adult Healthy Weight Chicken and Brown Rice Recipe Dry Dog Food","Royal Canin Size Health Nutrition X-Small Aging 12+ Dry Dog Food","0.11538461538461539","0.11538461538461539","Blue Buffalo Life Protection Large Breed Adult Healthy Weight Chicken and Brown Rice Recipe Dry Dog Food","Royal Canin Size Health Nutrition X-Small Aging 12+ Dry Dog Food","Blue Buffalo Life Protection Large Breed Adult Healthy Weight Chicken and Brown Rice Recipe Dry Dog Food","Royal Canin Size Health Nutrition X-Small Aging 12+ Dry Dog Food","0.203125","0.203125","Blue Buffalo Life Protection Large Breed Adult Healthy Weight Chicken and Brown Rice Recipe Dry Dog Food","Royal Canin Size Health Nutrition X-Small Aging 12+ Dry Dog Food","Blue Buffalo Life Protection Large Breed Adult Healthy Weight Chicken and Brown Rice Recipe Dry Dog Food","Royal Canin Size Health Nutrition X-Small Aging 12+ Dry Dog Food","0.4590584875471826","0.4590584875471826"
"WekaMatchingRule","petnutritioncenter_001","petsense_100","0.7303370786516854",,"Blue Buffalo Life Protection Adult Fish and Brown Rice Recipe Dry Dog Food","Blue Buffalo Life Protection Adult Fish and Brown Rice Recipe Dry Dog Food","Blue Buffalo Life Protection Adult Fish and Brown Rice Recipe Dry Dog Food","Blue Buffalo Life Protection Adult Fish and Brown Rice Recipe Dry Dog Food","1.0","1.0","Blue Buffalo Basics Adult Salmon and Potato Recipe Dry Dog Food","Blue Buffalo Basics Adult Salmon and Potato Recipe Dry Dog Food","Blue Buffalo Basics Adult Salmon and Potato Recipe Dry Dog Food","Blue Buffalo Basics Adult Salmon and Potato Recipe Dry Dog Food","1.0","1.0","Blue Buffalo Basics Adult Salmon and Potato Recipe Dry Dog Food","Blue Buffalo Basics Adult Salmon and Potato Recipe Dry Dog Food","Blue Buffalo Basics Adult Salmon and Potato Recipe Dry Dog Food","Blue Buffalo Basics Adult Salmon and Potato Recipe Dry Dog Food","1.0000000000000002","1.0000000000000002"
"WekaMatchingRule","petnutritioncenter_118","healthypetcenters_111","0.7303370786516854",,"Blue Buffalo Life Protection Senior Chicken and Brown Rice Recipe Dry Dog Food","Blue Buffalo Life Protection Senior Chicken and Brown Rice Recipe Dry Dog Food","Blue Buffalo Life Protection Senior Chicken and Brown Rice Recipe Dry Dog Food","Blue Buffalo Life Protection Senior Chicken and Brown Rice Recipe Dry Dog Food","1.0","1.0","Blue Buffalo Life Protection Senior Chicken and Brown Rice Recipe Dry Dog Food","Blue Buffalo Life Protection Senior Chicken and Brown Rice Recipe Dry Dog Food","Blue Buffalo Life Protection Senior Chicken and Brown Rice Recipe Dry Dog Food","Blue Buffalo Life Protection Senior Chicken and Brown Rice Recipe Dry Dog Food","1.0","1.0","Blue Buffalo Life Protection Senior Chicken and Brown Rice Recipe Dry Dog Food","Blue Buffalo Life Protection Senior Chicken and Brown Rice Recipe Dry Dog Food","Blue Buffalo Life Protection Senior Chicken and Brown Rice Recipe Dry Dog Food","Blue Buffalo Life Protection Senior Chicken and Brown Rice Recipe Dry Dog Food","0.9999999999999998","0.9999999999999998"
"WekaMatchingRule","roguevalleypet_089","petnutritioncenter_013","0.75",,"Natural Balance L.I.D. Limited Ingredient Diets Sweet Potato and Bison Dry Dog Food","Blue Buffalo Basics Small Breed Adult Turkey and Potato Recipe Dry Dog Food","Natural Balance L.I.D. Limited Ingredient Diets Sweet Potato and Bison Dry Dog Food","Blue Buffalo Basics Small Breed Adult Turkey and Potato Recipe Dry Dog Food","0.21739130434782608","0.21739130434782608","Natural Balance L.I.D. Limited Ingredient Diets Sweet Potato and Bison Dry Dog Food","Blue Buffalo Basics Small Breed Adult Turkey and Potato Recipe Dry Dog Food","Natural Balance L.I.D. Limited Ingredient Diets Sweet Potato and Bison Dry Dog Food","Blue Buffalo Basics Small Breed Adult Turkey and Potato Recipe Dry Dog Food","0.2826666666666667","0.2826666666666667","Natural Balance L.I.D. Limited Ingredient Diets Sweet Potato and Bison Dry Dog Food","Blue Buffalo Basics Small Breed Adult Turkey and Potato Recipe Dry Dog Food","Natural Balance L.I.D. Limited Ingredient Diets Sweet Potato and Bison Dry Dog Food","Blue Buffalo Basics Small Breed Adult Turkey and Potato Recipe Dry Dog Food","0.7183655207864139","0.7183655207864139"
"WekaMatchingRule","roguevalleypet_089","petnutritioncenter_012","0.75",,"Natural Balance L.I.D. Limited Ingredient Diets Sweet Potato and Bison Dry Dog Food","Blue Buffalo Basics Senior Turkey and Potato Recipe Dry Dog Food","Natural Balance L.I.D. Limited Ingredient Diets Sweet Potato and Bison Dry Dog Food","Blue Buffalo Basics Senior Turkey and Potato Recipe Dry Dog Food","0.23809523809523808","0.23809523809523808","Natural Balance L.I.D. Limited Ingredient Diets Sweet Potato and Bison Dry Dog Food","Blue Buffalo Basics Senior Turkey and Potato Recipe Dry Dog Food","Natural Balance L.I.D. Limited Ingredient Diets Sweet Potato and Bison Dry Dog Food","Blue Buffalo Basics Senior Turkey and Potato Recipe Dry Dog Food","0.296875","0.296875","Natural Balance L.I.D. Limited Ingredient Diets Sweet Potato and Bison Dry Dog Food","Blue Buffalo Basics Senior Turkey and Potato Recipe Dry Dog Food","Natural Balance L.I.D. Limited Ingredient Diets Sweet Potato and Bison Dry Dog Food","Blue Buffalo Basics Senior Turkey and Potato Recipe Dry Dog Food","0.698943766343874","0.698943766343874"
"WekaMatchingRule","healthypetcenters_067","roguevalleypet_008","0.7272727272727273",,"Blue Buffalo Freedom Grain Free Chicken Recipe Small Breed Adult Canned Dog Food","Blue Buffalo Basics Grain Free Small Breed Adult Lamb and Potato Recipe Dry Dog Food","Blue Buffalo Freedom Grain Free Chicken Recipe Small Breed Adult Canned Dog Food","Blue Buffalo Basics Grain Free Small Breed Adult Lamb and Potato Recipe Dry Dog Food","0.5555555555555556","0.5555555555555556","Blue Buffalo Freedom Grain Free Chicken Recipe Small Breed Adult Canned Dog Food","Blue Buffalo Basics Grain Free Small Breed Adult Lamb and Potato Recipe Dry Dog Food","Blue Buffalo Freedom Grain Free Chicken Recipe Small Breed Adult Canned Dog Food","Blue Buffalo Basics Grain Free Small Breed Adult Lamb and Potato Recipe Dry Dog Food","0.46","0.46","Blue Buffalo Freedom Grain Free Chicken Recipe Small Breed Adult Canned Dog Food","Blue Buffalo Basics Grain Free Small Breed Adult Lamb and Potato Recipe Dry Dog Food","Blue Buffalo Freedom Grain Free Chicken Recipe Small Breed Adult Canned Dog Food","Blue Buffalo Basics Grain Free Small Breed Adult Lamb and Potato Recipe Dry Dog Food","0.8163709564049535","0.8163709564049535"
"WekaMatchingRule","petnutritioncenter_087","horseandhound_063","0.75",,"Blue Buffalo Freedom Grain Free Chicken Recipe Large Breed Adult Dry Dog Food","Royal Canin Adult Cavalier King Charles Spaniel Dry Dog Food","Blue Buffalo Freedom Grain Free Chicken Recipe Large Breed Adult Dry Dog Food","Royal Canin Adult Cavalier King Charles Spaniel Dry Dog Food","0.21052631578947367","0.21052631578947367","Blue Buffalo Freedom Grain Free Chicken Recipe Large Breed Adult Dry Dog Food","Royal Canin Adult Cavalier King Charles Spaniel Dry Dog Food","Blue Buffalo Freedom Grain Free Chicken Recipe Large Breed Adult Dry Dog Food","Royal Canin Adult Cavalier King Charles Spaniel Dry Dog Food","0.22666666666666666","0.22666666666666666","Blue Buffalo Freedom Grain Free Chicken Recipe Large Breed Adult Dry Dog Food","Royal Canin Adult Cavalier King Charles Spaniel Dry Dog Food","Blue Buffalo Freedom Grain Free Chicken Recipe Large Breed Adult Dry Dog Food","Royal Canin Adult Cavalier King Charles Spaniel Dry Dog Food","0.6121864974763063","0.6121864974763063"
"WekaMatchingRule","petnutritioncenter_087","horseandhound_062","0.75",,"Blue Buffalo Freedom Grain Free Chicken Recipe Large Breed Adult Dry Dog Food","Royal Canin Adult Bishon Frise Dry Dog Food","Blue Buffalo Freedom Grain Free Chicken Recipe Large Breed Adult Dry Dog Food","Royal Canin Adult Bishon Frise Dry Dog Food","0.23529411764705882","0.23529411764705882","Blue Buffalo Freedom Grain Free Chicken Recipe Large Breed Adult Dry Dog Food","Royal Canin Adult Bishon Frise Dry Dog Food","Blue Buffalo Freedom Grain Free Chicken Recipe Large Breed Adult Dry Dog Food","Royal Canin Adult Bishon Frise Dry Dog Food","0.3023255813953488","0.3023255813953488","Blue Buffalo Freedom Grain Free Chicken Recipe Large Breed Adult Dry Dog Food","Royal Canin Adult Bishon Frise Dry Dog Food","Blue Buffalo Freedom Grain Free Chicken Recipe Large Breed Adult Dry Dog Food","Royal Canin Adult Bishon Frise Dry Dog Food","0.560565286269976","0.560565286269976"
